transaction_id,customer_id,product_id,transaction_date,amount,quantity,payment_method,status
ae26f307-3d96-437d-9147-bf56fe1de055,CUST145,PROD009,2026-05-21,,1,Credit Card,Completed
b7bcad75-057d-4a0b-ba15-4f6279863958,CUST145,PROD010,2026-03-07,77.0,3,   CrEdIt CaRd   ,Completed
130c6c5f-2322-45db-9e06-aa83c97d9102,CUST145,PROD004,2026-04-11,467.7,1,PayPal,Completed
e3c32fbd-136f-4a1b-b68c-cdd63764de23,CUST145,PROD009,2026-06-03,,3,Credit Card,Completed
426c9b88-b86e-409a-893f-9294bb5fa1d0,CUST145,PROD001,2026-01-30,90.71,3,   CrEdIt CaRd   ,Completed
76d61292-393d-4b60-a850-64831ca5f71a,CUST145,PROD004,2026-05-08,467.7,1,PayPal,Completed
fe5a1a90-678f-4fb2-9406-41b09df73651,CUST145,PROD008,2026-04-01,237.46,1,Bank Transfer,Completed
a3df3123-bf64-4617-8b1d-cca8abd97fe7,CUST145,PROD010,2026-05-28,77.0,3,Bank Transfer,Completed
f1b33d1e-e457-4009-b44c-9280e3c1bb1a,CUST145,PROD003,2026-02-07,352.06,1,Bank Transfer,Completed
e3bb920c-33b8-4fae-a6fb-2ebd0f6745f4,CUST145,PROD006,2026-03-19,280.01,1,PayPal,Completed
20a62276-6320-406e-abf7-630f0ee1d9f5,CUST145,PROD010,2026-05-18,77.0,1,Credit Card,Completed
3df198c9-3a32-412d-9704-afa85f4d4f3f,CUST146,PROD010,2026-06-26,77.0,1,PayPal,Completed
0199c0af-dfcf-4995-a307-fafa068d2a7d,CUST146,PROD002,2026-04-19,204.84,3,PayPal,Completed
5ac27794-30ad-4434-94b2-ad9823b86050,CUST146,PROD010,2026-05-29,77.0,2,   CrEdIt CaRd   ,Completed
dab035ce-5217-46e1-8686-0beafe1ae84b,CUST146,PROD007,2026-02-23,181.57,1,Credit Card,Completed
6084fed8-96f8-420a-9749-5a87122dc41d,CUST146,PROD006,2026-04-18,280.01,1,   CrEdIt CaRd   ,Completed
1e1a8438-bade-40bd-82e9-e681a568e7a0,CUST147,PROD009,2026-04-18,,1,PayPal,Completed
f8e5926d-ee82-4bb6-b45c-26d550c0bbcf,CUST147,PROD009,2026-05-23,,2,   CrEdIt CaRd   ,Completed
cebd7706-03f7-48f6-a6b3-1bf7c11f60c4,cust147,PROD004,2026-07-02,467.7,1,Credit Card,Completed
13737541-8ac3-41ce-bdd6-1866e809e4b8,CUST147,PROD006,2026-03-24,280.01,3,Credit Card,Completed
ce9e6f1b-f60a-4eac-af54-b2b8a7df9493,CUST147,PROD009,2026-05-13,,2,Bank Transfer,Completed
ff5ca96a-e6e4-40e2-b39a-b3b183bf8ec1,CUST147,PROD003,2026-02-13,352.06,3,Bank Transfer,Completed
1cc748bb-9505-42ff-9ef9-7079a208fc80,CUST147,PROD009,2026-06-22,,3,PayPal,Completed
2a019e5e-2fed-46cf-988f-23cc708b7878,cust147,PROD008,2026-07-08,237.46,3,PayPal,Completed
b583ab83-6421-47ee-9481-b44b783e54b4,CUST147,PROD005,2026-06-18,158.38,1,   CrEdIt CaRd   ,Completed
b300b4af-f88c-4256-8e92-bd342e200ed5,CUST147,PROD009,2026-06-04,,1,Credit Card,Completed
22532f8b-ff75-4c8f-9339-8007cc415a74,CUST147,PROD005,2026-07-04,158.38,1,Credit Card,Completed
756fbac8-4e99-4923-851d-06afd5ea82d7,CUST147,PROD004,2026-02-16,467.7,2,PayPal,Completed
818764e8-561f-46a5-81dc-69a54bcb020b,CUST147,PROD003,2026-06-11,352.06,3,Credit Card,Completed
b92d0870-635d-4b72-83a5-be7bbe014c8a,CUST147,PROD006,2026-05-19,280.01,3,   CrEdIt CaRd   ,Completed
6522e55b-83b0-4e3a-8e69-94761c2586a3,CUST147,PROD005,2026-04-07,158.38,2,   CrEdIt CaRd   ,Completed
b41ee569-af56-484e-9a4f-9a09a270692e,CUST147,PROD006,2026-06-11,280.01,1,PayPal,Completed
e60e07c2-d95f-4e68-8f04-b3a0be37fc9a,CUST147,PROD007,2026-05-07,181.57,1,   CrEdIt CaRd   ,Completed
f1cf5d9c-817d-469c-bc6c-0f3414a21385,CUST148,PROD006,2026-06-20,280.01,1,Bank Transfer,Completed
389d5cad-3740-4309-8352-2744a08bc39a,CUST148,PROD005,2026-04-20,158.38,2,Bank Transfer,Completed
c5317d8c-356c-4cb0-8a55-e69d64bf227f,CUST148,PROD002,2026-03-09,,2,Bank Transfer,Completed
6405a133-4a43-46cc-8f05-fd9b6f1122c4,CUST148,PROD009,2026-06-27,,1,Credit Card,Completed
d1b4c05b-9f7d-4755-95a6-a77035b9564c,CUST148,PROD005,2026-03-08,158.38,3,Credit Card,Completed
062e6f32-0bfe-4e71-835e-1e58ea576bb6,CUST148,PROD010,2026-04-11,77.0,3,Credit Card,Completed
2728008d-78c3-4132-9175-409e793f29db,CUST148,PROD001,2026-07-15,90.71,1,Bank Transfer,Completed
743278d7-2084-4604-8b10-7a0e0d8685b8,CUST148,PROD004,2026-02-14,467.7,1,   CrEdIt CaRd   ,Completed
70ff06e4-2d09-4feb-aa34-ce1d69cdcbcd,CUST148,PROD009,2026-03-13,,3,Credit Card,Completed
4c9bd923-6390-45e4-963f-279829f417e5,CUST149,PROD001,2026-05-17,90.71,3,PayPal,Completed
ca6063e4-49cf-4204-a1b6-6a27a57e90e0,CUST149,PROD009,2026-05-19,,3,PayPal,Completed
360e9263-09d5-4777-8a4f-8742d3629dd8,CUST150,PROD004,2026-04-16,467.7,3,PayPal,Completed
d0314b1b-92fb-40a0-ae21-fac6fd699543,CUST150,PROD009,2026-01-28,,3,   CrEdIt CaRd   ,Completed
6cdf6c97-6dd8-40e6-be08-ab9a829a647d,CUST150,PROD006,2026-05-14,280.01,3,PayPal,Completed
4fc0d071-8f05-4e13-afa8-955db12c4aa3,CUST150,PROD008,2026-05-24,237.46,1,Credit Card,Completed
acd85ac1-6a79-489a-9cf4-723e4167201d,CUST150,PROD005,2026-06-16,158.38,2,PayPal,Completed
707bcaf8-b14c-4176-8acc-2f31555c8629,CUST150,PROD009,2026-01-24,,1,Bank Transfer,Completed
